Run,RunName,WIND_DIRECTION,RELEASE_ALT,RELEASE_MASS,MASS_MEAN_DIAMETER,Fatalities
2498,Run_2498,220,200,1400,0.00002,18
2499,Run_2499,220,200,1400,0.00004,18
2500,Run_2500,220,200,1400,0.00006,17
2501,Run_2501,220,200,1400,0.00008,17
2502,Run_2502,220,200,1400,0.0001,16
2503,Run_2503,220,200,1600,0.00001,22
2504,Run_2504,220,200,1600,0.00002,22
2505,Run_2505,220,200,1600,0.00004,22
2506,Run_2506,220,200,1600,0.00006,22
2507,Run_2507,220,200,1600,0.00008,20
2508,Run_2508,220,200,1600,0.0001,20
2509,Run_2509,220,200,1800,0.00001,24
2510,Run_2510,220,200,1800,0.00002,25
2511,Run_2511,220,200,1800,0.00004,24
2512,Run_2512,220,200,1800,0.00006,24
2513,Run_2513,220,200,1800,0.00008,22
2514,Run_2514,220,200,1800,0.0001,21
2515,Run_2515,220,200,2000,0.00001,29
2516,Run_2516,220,200,2000,0.00002,28
2517,Run_2517,220,200,2000,0.00004,28
2518,Run_2518,220,200,2000,0.00006,28
2519,Run_2519,220,200,2000,0.00008,26
2520,Run_2520,220,200,2000,0.0001,24
2521,Run_2521,240,0,1000,0.00001,13
2522,Run_2522,240,0,1000,0.00002,13
2523,Run_2523,240,0,1000,0.00004,13
2524,Run_2524,240,0,1000,0.00006,14
2525,Run_2525,240,0,1000,0.00008,14
2526,Run_2526,240,0,1000,0.0001,14
2527,Run_2527,240,0,1200,0.00001,14
2528,Run_2528,240,0,1200,0.00002,14
2529,Run_2529,240,0,1200,0.00004,14
2530,Run_2530,240,0,1200,0.00006,15
2531,Run_2531,240,0,1200,0.00008,16
2532,Run_2532,240,0,1200,0.0001,16
2533,Run_2533,240,0,1400,0.00001,16
2534,Run_2534,240,0,1400,0.00002,16
2535,Run_2535,240,0,1400,0.00004,16
2536,Run_2536,240,0,1400,0.00006,16
2537,Run_2537,240,0,1400,0.00008,17
2538,Run_2538,240,0,1400,0.0001,17
2539,Run_2539,240,0,1600,0.00001,16
2540,Run_2540,240,0,1600,0.00002,17
2541,Run_2541,240,0,1600,0.00004,18
2542,Run_2542,240,0,1600,0.00006,18
2543,Run_2543,240,0,1600,0.00008,18
2544,Run_2544,240,0,1600,0.0001,18
2545,Run_2545,240,0,1800,0.00001,18
2546,Run_2546,240,0,1800,0.00002,18
2547,Run_2547,240,0,1800,0.00004,18
2548,Run_2548,240,0,1800,0.00006,19
2549,Run_2549,240,0,1800,0.00008,20
2550,Run_2550,240,0,1800,0.0001,20
2551,Run_2551,240,0,2000,0.00001,18
2552,Run_2552,240,0,2000,0.00002,18
2553,Run_2553,240,0,2000,0.00004,20
2554,Run_2554,240,0,2000,0.00006,20
2555,Run_2555,240,0,2000,0.00008,20
2556,Run_2556,240,0,2000,0.0001,21
2557,Run_2557,240,20,1000,0.00001,17
2558,Run_2558,240,20,1000,0.00002,17
2559,Run_2559,240,20,1000,0.00004,17
2560,Run_2560,240,20,1000,0.00006,17
2561,Run_2561,240,20,1000,0.00008,17
2562,Run_2562,240,20,1000,0.0001,18
2563,Run_2563,240,20,1200,0.00001,18
2564,Run_2564,240,20,1200,0.00002,18
2565,Run_2565,240,20,1200,0.00004,18
2566,Run_2566,240,20,1200,0.00006,18
2567,Run_2567,240,20,1200,0.00008,18
2568,Run_2568,240,20,1200,0.0001,19
2569,Run_2569,240,20,1400,0.00001,20
2570,Run_2570,240,20,1400,0.00002,20
2571,Run_2571,240,20,1400,0.00004,20
2572,Run_2572,240,20,1400,0.00006,20
2573,Run_2573,240,20,1400,0.00008,20
2574,Run_2574,240,20,1400,0.0001,20
2575,Run_2575,240,20,1600,0.00001,22
2576,Run_2576,240,20,1600,0.00002,22
2577,Run_2577,240,20,1600,0.00004,22
2578,Run_2578,240,20,1600,0.00006,22
2579,Run_2579,240,20,1600,0.00008,22
2580,Run_2580,240,20,1600,0.0001,22
2581,Run_2581,240,20,1800,0.00001,23
2582,Run_2582,240,20,1800,0.00002,23
2583,Run_2583,240,20,1800,0.00004,23
2584,Run_2584,240,20,1800,0.00006,23
2585,Run_2585,240,20,1800,0.00008,23
2586,Run_2586,240,20,1800,0.0001,24
2587,Run_2587,240,20,2000,0.00001,25
2588,Run_2588,240,20,2000,0.00002,25
2589,Run_2589,240,20,2000,0.00004,24
2590,Run_2590,240,20,2000,0.00006,24
2591,Run_2591,240,20,2000,0.00008,24
2592,Run_2592,240,20,2000,0.0001,25
2593,Run_2593,240,40,1000,0.00001,18
2594,Run_2594,240,40,1000,0.00002,18
2595,Run_2595,240,40,1000,0.00004,18
2596,Run_2596,240,40,1000,0.00006,18
2597,Run_2597,240,40,1000,0.00008,18
2598,Run_2598,240,40,1000,0.0001,18
2599,Run_2599,240,40,1200,0.00001,21
2600,Run_2600,240,40,1200,0.00002,20
2601,Run_2601,240,40,1200,0.00004,20
2602,Run_2602,240,40,1200,0.00006,20
2603,Run_2603,240,40,1200,0.00008,20
2604,Run_2604,240,40,1200,0.0001,20
2605,Run_2605,240,40,1400,0.00001,23
2606,Run_2606,240,40,1400,0.00002,23
2607,Run_2607,240,40,1400,0.00004,23
2608,Run_2608,240,40,1400,0.00006,22
2609,Run_2609,240,40,1400,0.00008,22
2610,Run_2610,240,40,1400,0.0001,22
2611,Run_2611,240,40,1600,0.00001,26
2612,Run_2612,240,40,1600,0.00002,26
2613,Run_2613,240,40,1600,0.00004,25
2614,Run_2614,240,40,1600,0.00006,25
2615,Run_2615,240,40,1600,0.00008,24
2616,Run_2616,240,40,1600,0.0001,24
2617,Run_2617,240,40,1800,0.00001,28
2618,Run_2618,240,40,1800,0.00002,28
2619,Run_2619,240,40,1800,0.00004,28
2620,Run_2620,240,40,1800,0.00006,27
2621,Run_2621,240,40,1800,0.00008,27
2622,Run_2622,240,40,1800,0.0001,26
2623,Run_2623,240,40,2000,0.00001,31
2624,Run_2624,240,40,2000,0.00002,30
2625,Run_2625,240,40,2000,0.00004,30
2626,Run_2626,240,40,2000,0.00006,30
2627,Run_2627,240,40,2000,0.00008,29
2628,Run_2628,240,40,2000,0.0001,29
2629,Run_2629,240,80,1000,0.00001,14
2630,Run_2630,240,80,1000,0.00002,15
2631,Run_2631,240,80,1000,0.00004,14
2632,Run_2632,240,80,1000,0.00006,13
2633,Run_2633,240,80,1000,0.00008,12
2634,Run_2634,240,80,1000,0.0001,10
2635,Run_2635,240,80,1200,0.00001,18
2636,Run_2636,240,80,1200,0.00002,18
2637,Run_2637,240,80,1200,0.00004,18
2638,Run_2638,240,80,1200,0.00006,17
2639,Run_2639,240,80,1200,0.00008,15
2640,Run_2640,240,80,1200,0.0001,14
2641,Run_2641,240,80,1400,0.00001,22
2642,Run_2642,240,80,1400,0.00002,23
2643,Run_2643,240,80,1400,0.00004,22
2644,Run_2644,240,80,1400,0.00006,20
2645,Run_2645,240,80,1400,0.00008,19
2646,Run_2646,240,80,1400,0.0001,18
2647,Run_2647,240,80,1600,0.00001,25
2648,Run_2648,240,80,1600,0.00002,26
2649,Run_2649,240,80,1600,0.00004,25
2650,Run_2650,240,80,1600,0.00006,24
2651,Run_2651,240,80,1600,0.00008,22
2652,Run_2652,240,80,1600,0.0001,20
2653,Run_2653,240,80,1800,0.00001,28
2654,Run_2654,240,80,1800,0.00002,28
2655,Run_2655,240,80,1800,0.00004,28
2656,Run_2656,240,80,1800,0.00006,26
2657,Run_2657,240,80,1800,0.00008,25
2658,Run_2658,240,80,1800,0.0001,24
2659,Run_2659,240,80,2000,0.00001,32
2660,Run_2660,240,80,2000,0.00002,32
2661,Run_2661,240,80,2000,0.00004,32
2662,Run_2662,240,80,2000,0.00006,30
2663,Run_2663,240,80,2000,0.00008,28
2664,Run_2664,240,80,2000,0.0001,26
2665,Run_2665,240,100,1000,0.00001,14
2666,Run_2666,240,100,1000,0.00002,14
2667,Run_2667,240,100,1000,0.00004,14
2668,Run_2668,240,100,1000,0.00006,12
2669,Run_2669,240,100,1000,0.00008,11
2670,Run_2670,240,100,1000,0.0001,10
2671,Run_2671,240,100,1200,0.00001,19
2672,Run_2672,240,100,1200,0.00002,20
2673,Run_2673,240,100,1200,0.00004,19
2674,Run_2674,240,100,1200,0.00006,17
2675,Run_2675,240,100,1200,0.00008,14
2676,Run_2676,240,100,1200,0.0001,13
2677,Run_2677,240,100,1400,0.00001,22
2678,Run_2678,240,100,1400,0.00002,22
2679,Run_2679,240,100,1400,0.00004,22
2680,Run_2680,240,100,1400,0.00006,20
2681,Run_2681,240,100,1400,0.00008,18
2682,Run_2682,240,100,1400,0.0001,16
2683,Run_2683,240,100,1600,0.00001,26
2684,Run_2684,240,100,1600,0.00002,26
2685,Run_2685,240,100,1600,0.00004,26
2686,Run_2686,240,100,1600,0.00006,24
2687,Run_2687,240,100,1600,0.00008,22
2688,Run_2688,240,100,1600,0.0001,20
2689,Run_2689,240,100,1800,0.00001,28
2690,Run_2690,240,100,1800,0.00002,28
2691,Run_2691,240,100,1800,0.00004,28
2692,Run_2692,240,100,1800,0.00006,26
2693,Run_2693,240,100,1800,0.00008,24
2694,Run_2694,240,100,1800,0.0001,23
2695,Run_2695,240,100,2000,0.00001,31
2696,Run_2696,240,100,2000,0.00002,31
2697,Run_2697,240,100,2000,0.00004,30
2698,Run_2698,240,100,2000,0.00006,28
2699,Run_2699,240,100,2000,0.00008,26
2700,Run_2700,240,100,2000,0.0001,24
2701,Run_2701,240,120,1000,0.00001,14
2702,Run_2702,240,120,1000,0.00002,14
2703,Run_2703,240,120,1000,0.00004,13
2704,Run_2704,240,120,1000,0.00006,12
2705,Run_2705,240,120,1000,0.00008,12
2706,Run_2706,240,120,1000,0.0001,10
2707,Run_2707,240,120,1200,0.00001,19
2708,Run_2708,240,120,1200,0.00002,19
2709,Run_2709,240,120,1200,0.00004,19
2710,Run_2710,240,120,1200,0.00006,18
2711,Run_2711,240,120,1200,0.00008,16
2712,Run_2712,240,120,1200,0.0001,15
2713,Run_2713,240,120,1400,0.00001,22
2714,Run_2714,240,120,1400,0.00002,23
2715,Run_2715,240,120,1400,0.00004,22
2716,Run_2716,240,120,1400,0.00006,21
2717,Run_2717,240,120,1400,0.00008,20
2718,Run_2718,240,120,1400,0.0001,19
2719,Run_2719,240,120,1600,0.00001,26
2720,Run_2720,240,120,1600,0.00002,26
2721,Run_2721,240,120,1600,0.00004,26
2722,Run_2722,240,120,1600,0.00006,25
2723,Run_2723,240,120,1600,0.00008,23
2724,Run_2724,240,120,1600,0.0001,22
2725,Run_2725,240,120,1800,0.00001,28
2726,Run_2726,240,120,1800,0.00002,28
2727,Run_2727,240,120,1800,0.00004,28
2728,Run_2728,240,120,1800,0.00006,26
2729,Run_2729,240,120,1800,0.00008,26
2730,Run_2730,240,120,1800,0.0001,24
2731,Run_2731,240,120,2000,0.00001,32
2732,Run_2732,240,120,2000,0.00002,32
2733,Run_2733,240,120,2000,0.00004,32
2734,Run_2734,240,120,2000,0.00006,31
2735,Run_2735,240,120,2000,0.00008,29
2736,Run_2736,240,120,2000,0.0001,28
2737,Run_2737,240,140,1000,0.00001,12
2738,Run_2738,240,140,1000,0.00002,12
2739,Run_2739,240,140,1000,0.00004,12
2740,Run_2740,240,140,1000,0.00006,11
2741,Run_2741,240,140,1000,0.00008,10
2742,Run_2742,240,140,1000,0.0001,9
2743,Run_2743,240,140,1200,0.00001,18
2744,Run_2744,240,140,1200,0.00002,16
2745,Run_2745,240,140,1200,0.00004,17
2746,Run_2746,240,140,1200,0.00006,16
2747,Run_2747,240,140,1200,0.00008,14
2748,Run_2748,240,140,1200,0.0001,14
2749,Run_2749,240,140,1400,0.00001,22
2750,Run_2750,240,140,1400,0.00002,21
2751,Run_2751,240,140,1400,0.00004,21
2752,Run_2752,240,140,1400,0.00006,20
2753,Run_2753,240,140,1400,0.00008,20
2754,Run_2754,240,140,1400,0.0001,18
2755,Run_2755,240,140,1600,0.00001,26
2756,Run_2756,240,140,1600,0.00002,26
2757,Run_2757,240,140,1600,0.00004,26
2758,Run_2758,240,140,1600,0.00006,25
2759,Run_2759,240,140,1600,0.00008,24
2760,Run_2760,240,140,1600,0.0001,21
2761,Run_2761,240,140,1800,0.00001,28
2762,Run_2762,240,140,1800,0.00002,28
2763,Run_2763,240,140,1800,0.00004,28
2764,Run_2764,240,140,1800,0.00006,26
2765,Run_2765,240,140,1800,0.00008,25
2766,Run_2766,240,140,1800,0.0001,24
2767,Run_2767,240,140,2000,0.00001,30
2768,Run_2768,240,140,2000,0.00002,32
2769,Run_2769,240,140,2000,0.00004,32
2770,Run_2770,240,140,2000,0.00006,30
2771,Run_2771,240,140,2000,0.00008,28
2772,Run_2772,240,140,2000,0.0001,26
2773,Run_2773,240,160,1000,0.00001,10
2774,Run_2774,240,160,1000,0.00002,10
2775,Run_2775,240,160,1000,0.00004,9
2776,Run_2776,240,160,1000,0.00006,8
2777,Run_2777,240,160,1000,0.00008,8
2778,Run_2778,240,160,1000,0.0001,8
2779,Run_2779,240,160,1200,0.00001,14
2780,Run_2780,240,160,1200,0.00002,14
2781,Run_2781,240,160,1200,0.00004,14
2782,Run_2782,240,160,1200,0.00006,13
2783,Run_2783,240,160,1200,0.00008,13
2784,Run_2784,240,160,1200,0.0001,12
2785,Run_2785,240,160,1400,0.00001,20
2786,Run_2786,240,160,1400,0.00002,19
2787,Run_2787,240,160,1400,0.00004,18
2788,Run_2788,240,160,1400,0.00006,18
2789,Run_2789,240,160,1400,0.00008,18
2790,Run_2790,240,160,1400,0.0001,16
2791,Run_2791,240,160,1600,0.00001,24
2792,Run_2792,240,160,1600,0.00002,23
2793,Run_2793,240,160,1600,0.00004,23
2794,Run_2794,240,160,1600,0.00006,22
2795,Run_2795,240,160,1600,0.00008,21
2796,Run_2796,240,160,1600,0.0001,19
2797,Run_2797,240,160,1800,0.00001,28
2798,Run_2798,240,160,1800,0.00002,26
2799,Run_2799,240,160,1800,0.00004,26
2800,Run_2800,240,160,1800,0.00006,26
2801,Run_2801,240,160,1800,0.00008,24
2802,Run_2802,240,160,1800,0.0001,23
2803,Run_2803,240,160,2000,0.00001,30
2804,Run_2804,240,160,2000,0.00002,30
2805,Run_2805,240,160,2000,0.00004,30
2806,Run_2806,240,160,2000,0.00006,32
2807,Run_2807,240,160,2000,0.00008,26
2808,Run_2808,240,160,2000,0.0001,30
2809,Run_2809,240,180,1000,0.00001,7
2810,Run_2810,240,180,1000,0.00002,8
2811,Run_2811,240,180,1000,0.00004,8
2812,Run_2812,240,180,1000,0.00006,8
2813,Run_2813,240,180,1000,0.00008,5
2814,Run_2814,240,180,1000,0.0001,5
2815,Run_2815,240,180,1200,0.00001,11
2816,Run_2816,240,180,1200,0.00002,11
2817,Run_2817,240,180,1200,0.00004,12
2818,Run_2818,240,180,1200,0.00006,11
2819,Run_2819,240,180,1200,0.00008,10
2820,Run_2820,240,180,1200,0.0001,10
2821,Run_2821,240,180,1400,0.00001,18
2822,Run_2822,240,180,1400,0.00002,16
2823,Run_2823,240,180,1400,0.00004,16
2824,Run_2824,240,180,1400,0.00006,16
2825,Run_2825,240,180,1400,0.00008,15
2826,Run_2826,240,180,1400,0.0001,14
2827,Run_2827,240,180,1600,0.00001,21
2828,Run_2828,240,180,1600,0.00002,21
2829,Run_2829,240,180,1600,0.00004,21
2830,Run_2830,240,180,1600,0.00006,20
2831,Run_2831,240,180,1600,0.00008,18
2832,Run_2832,240,180,1600,0.0001,18
2833,Run_2833,240,180,1800,0.00001,25
2834,Run_2834,240,180,1800,0.00002,24
2835,Run_2835,240,180,1800,0.00004,24
2836,Run_2836,240,180,1800,0.00006,23
2837,Run_2837,240,180,1800,0.00008,22
2838,Run_2838,240,180,1800,0.0001,21
2839,Run_2839,240,180,2000,0.00001,30
2840,Run_2840,240,180,2000,0.00002,30
2841,Run_2841,240,180,2000,0.00004,30
2842,Run_2842,240,180,2000,0.00006,27
2843,Run_2843,240,180,2000,0.00008,25
2844,Run_2844,240,180,2000,0.0001,24
2845,Run_2845,240,200,1000,0.00001,4
2846,Run_2846,240,200,1000,0.00002,4
2847,Run_2847,240,200,1000,0.00004,4
2848,Run_2848,240,200,1000,0.00006,4
2849,Run_2849,240,200,1000,0.00008,4
2850,Run_2850,240,200,1000,0.0001,3
2851,Run_2851,240,200,1200,0.00001,8
2852,Run_2852,240,200,1200,0.00002,8
2853,Run_2853,240,200,1200,0.00004,8
2854,Run_2854,240,200,1200,0.00006,8
2855,Run_2855,240,200,1200,0.00008,7
2856,Run_2856,240,200,1200,0.0001,6
2857,Run_2857,240,200,1400,0.00001,14
2858,Run_2858,240,200,1400,0.00002,12
2859,Run_2859,240,200,1400,0.00004,12
2860,Run_2860,240,200,1400,0.00006,12
2861,Run_2861,240,200,1400,0.00008,12
2862,Run_2862,240,200,1400,0.0001,10
2863,Run_2863,240,200,1600,0.00001,18
2864,Run_2864,240,200,1600,0.00002,18
2865,Run_2865,240,200,1600,0.00004,18
2866,Run_2866,240,200,1600,0.00006,17
2867,Run_2867,240,200,1600,0.00008,16
2868,Run_2868,240,200,1600,0.0001,16
2869,Run_2869,240,200,1800,0.00001,20
2870,Run_2870,240,200,1800,0.00002,20
2871,Run_2871,240,200,1800,0.00004,20
2872,Run_2872,240,200,1800,0.00006,20
2873,Run_2873,240,200,1800,0.00008,18
2874,Run_2874,240,200,1800,0.0001,18
2875,Run_2875,240,200,2000,0.00001,26
2876,Run_2876,240,200,2000,0.00002,26
2877,Run_2877,240,200,2000,0.00004,25
2878,Run_2878,240,200,2000,0.00006,24
2879,Run_2879,240,200,2000,0.00008,23
2880,Run_2880,240,200,2000,0.0001,21
2881,Run_2881,260,0,1000,0.00001,12
2882,Run_2882,260,0,1000,0.00002,12
2883,Run_2883,260,0,1000,0.00004,12
2884,Run_2884,260,0,1000,0.00006,12
2885,Run_2885,260,0,1000,0.00008,13
2886,Run_2886,260,0,1000,0.0001,13
2887,Run_2887,260,0,1200,0.00001,13
2888,Run_2888,260,0,1200,0.00002,13
2889,Run_2889,260,0,1200,0.00004,13
2890,Run_2890,260,0,1200,0.00006,14
2891,Run_2891,260,0,1200,0.00008,14
2892,Run_2892,260,0,1200,0.0001,14
2893,Run_2893,260,0,1400,0.00001,14
2894,Run_2894,260,0,1400,0.00002,14
2895,Run_2895,260,0,1400,0.00004,14
2896,Run_2896,260,0,1400,0.00006,15
2897,Run_2897,260,0,1400,0.00008,16
2898,Run_2898,260,0,1400,0.0001,16
2899,Run_2899,260,0,1600,0.00001,16
2900,Run_2900,260,0,1600,0.00002,16
2901,Run_2901,260,0,1600,0.00004,16
2902,Run_2902,260,0,1600,0.00006,16
2903,Run_2903,260,0,1600,0.00008,16
2904,Run_2904,260,0,1600,0.0001,17
2905,Run_2905,260,0,1800,0.00001,16
2906,Run_2906,260,0,1800,0.00002,16
2907,Run_2907,260,0,1800,0.00004,17
2908,Run_2908,260,0,1800,0.00006,18
2909,Run_2909,260,0,1800,0.00008,18
2910,Run_2910,260,0,1800,0.0001,18
2911,Run_2911,260,0,2000,0.00001,17
2912,Run_2912,260,0,2000,0.00002,17
2913,Run_2913,260,0,2000,0.00004,18
2914,Run_2914,260,0,2000,0.00006,18
2915,Run_2915,260,0,2000,0.00008,19
2916,Run_2916,260,0,2000,0.0001,19
2917,Run_2917,260,20,1000,0.00001,16
2918,Run_2918,260,20,1000,0.00002,16
2919,Run_2919,260,20,1000,0.00004,16
2920,Run_2920,260,20,1000,0.00006,16
2921,Run_2921,260,20,1000,0.00008,16
2922,Run_2922,260,20,1000,0.0001,16
2923,Run_2923,260,20,1200,0.00001,17
2924,Run_2924,260,20,1200,0.00002,17
2925,Run_2925,260,20,1200,0.00004,17
2926,Run_2926,260,20,1200,0.00006,17
2927,Run_2927,260,20,1200,0.00008,17
2928,Run_2928,260,20,1200,0.0001,18
2929,Run_2929,260,20,1400,0.00001,19
2930,Run_2930,260,20,1400,0.00002,19
2931,Run_2931,260,20,1400,0.00004,18
2932,Run_2932,260,20,1400,0.00006,18
2933,Run_2933,260,20,1400,0.00008,18
2934,Run_2934,260,20,1400,0.0001,19
2935,Run_2935,260,20,1600,0.00001,20
2936,Run_2936,260,20,1600,0.00002,20
2937,Run_2937,260,20,1600,0.00004,20
2938,Run_2938,260,20,1600,0.00006,20
2939,Run_2939,260,20,1600,0.00008,20
2940,Run_2940,260,20,1600,0.0001,20
2941,Run_2941,260,20,1800,0.00001,22
2942,Run_2942,260,20,1800,0.00002,22
2943,Run_2943,260,20,1800,0.00004,22
2944,Run_2944,260,20,1800,0.00006,22
2945,Run_2945,260,20,1800,0.00008,22
2946,Run_2946,260,20,1800,0.0001,22
2947,Run_2947,260,20,2000,0.00001,24
2948,Run_2948,260,20,2000,0.00002,24
2949,Run_2949,260,20,2000,0.00004,24
2950,Run_2950,260,20,2000,0.00006,24
2951,Run_2951,260,20,2000,0.00008,24
2952,Run_2952,260,20,2000,0.0001,24
2953,Run_2953,260,40,1000,0.00001,17
2954,Run_2954,260,40,1000,0.00002,17
2955,Run_2955,260,40,1000,0.00004,17
2956,Run_2956,260,40,1000,0.00006,16
2957,Run_2957,260,40,1000,0.00008,16
2958,Run_2958,260,40,1000,0.0001,17
2959,Run_2959,260,40,1200,0.00001,19
2960,Run_2960,260,40,1200,0.00002,19
2961,Run_2961,260,40,1200,0.00004,20
2962,Run_2962,260,40,1200,0.00006,19
2963,Run_2963,260,40,1200,0.00008,19
2964,Run_2964,260,40,1200,0.0001,19
2965,Run_2965,260,40,1400,0.00001,22
2966,Run_2966,260,40,1400,0.00002,22
2967,Run_2967,260,40,1400,0.00004,22
2968,Run_2968,260,40,1400,0.00006,21
2969,Run_2969,260,40,1400,0.00008,21
2970,Run_2970,260,40,1400,0.0001,21
2971,Run_2971,260,40,1600,0.00001,24
2972,Run_2972,260,40,1600,0.00002,24
2973,Run_2973,260,40,1600,0.00004,24
2974,Run_2974,260,40,1600,0.00006,24
2975,Run_2975,260,40,1600,0.00008,23
2976,Run_2976,260,40,1600,0.0001,23
2977,Run_2977,260,40,1800,0.00001,26
2978,Run_2978,260,40,1800,0.00002,26
2979,Run_2979,260,40,1800,0.00004,26
2980,Run_2980,260,40,1800,0.00006,26
2981,Run_2981,260,40,1800,0.00008,26
2982,Run_2982,260,40,1800,0.0001,25
2983,Run_2983,260,40,2000,0.00001,28
2984,Run_2984,260,40,2000,0.00002,28
2985,Run_2985,260,40,2000,0.00004,28
2986,Run_2986,260,40,2000,0.00006,28
2987,Run_2987,260,40,2000,0.00008,27
2988,Run_2988,260,40,2000,0.0001,28
2989,Run_2989,260,80,1000,0.00001,13
2990,Run_2990,260,80,1000,0.00002,13
2991,Run_2991,260,80,1000,0.00004,12
2992,Run_2992,260,80,1000,0.00006,12
2993,Run_2993,260,80,1000,0.00008,10
2994,Run_2994,260,80,1000,0.0001,9
2995,Run_2995,260,80,1200,0.00001,16
2996,Run_2996,260,80,1200,0.00002,16
2997,Run_2997,260,80,1200,0.00004,15
2998,Run_2998,260,80,1200,0.00006,14
2999,Run_2999,260,80,1200,0.00008,12
3000,Run_3000,260,80,1200,0.0001,12
3001,Run_3001,260,80,1400,0.00001,20
3002,Run_3002,260,80,1400,0.00002,20
3003,Run_3003,260,80,1400,0.00004,19
3004,Run_3004,260,80,1400,0.00006,17
3005,Run_3005,260,80,1400,0.00008,16
3006,Run_3006,260,80,1400,0.0001,14
3007,Run_3007,260,80,1600,0.00001,22
3008,Run_3008,260,80,1600,0.00002,22
3009,Run_3009,260,80,1600,0.00004,21
3010,Run_3010,260,80,1600,0.00006,20
3011,Run_3011,260,80,1600,0.00008,18
3012,Run_3012,260,80,1600,0.0001,16
3013,Run_3013,260,80,1800,0.00001,25
3014,Run_3014,260,80,1800,0.00002,25
3015,Run_3015,260,80,1800,0.00004,24
3016,Run_3016,260,80,1800,0.00006,22
3017,Run_3017,260,80,1800,0.00008,21
3018,Run_3018,260,80,1800,0.0001,20
3019,Run_3019,260,80,2000,0.00001,28
3020,Run_3020,260,80,2000,0.00002,28
3021,Run_3021,260,80,2000,0.00004,28
3022,Run_3022,260,80,2000,0.00006,25
3023,Run_3023,260,80,2000,0.00008,24
3024,Run_3024,260,80,2000,0.0001,22
3025,Run_3025,260,100,1000,0.00001,12
3026,Run_3026,260,100,1000,0.00002,12
3027,Run_3027,260,100,1000,0.00004,12
3028,Run_3028,260,100,1000,0.00006,10
3029,Run_3029,260,100,1000,0.00008,10
3030,Run_3030,260,100,1000,0.0001,8
3031,Run_3031,260,100,1200,0.00001,16
3032,Run_3032,260,100,1200,0.00002,16
3033,Run_3033,260,100,1200,0.00004,16
3034,Run_3034,260,100,1200,0.00006,14
3035,Run_3035,260,100,1200,0.00008,12
3036,Run_3036,260,100,1200,0.0001,10
3037,Run_3037,260,100,1400,0.00001,18
3038,Run_3038,260,100,1400,0.00002,18
3039,Run_3039,260,100,1400,0.00004,18
3040,Run_3040,260,100,1400,0.00006,16
3041,Run_3041,260,100,1400,0.00008,14
3042,Run_3042,260,100,1400,0.0001,14
3043,Run_3043,260,100,1600,0.00001,22
3044,Run_3044,260,100,1600,0.00002,22
3045,Run_3045,260,100,1600,0.00004,22
3046,Run_3046,260,100,1600,0.00006,20
3047,Run_3047,260,100,1600,0.00008,17
3048,Run_3048,260,100,1600,0.0001,16
3049,Run_3049,260,100,1800,0.00001,24
3050,Run_3050,260,100,1800,0.00002,24
3051,Run_3051,260,100,1800,0.00004,24
3052,Run_3052,260,100,1800,0.00006,22
3053,Run_3053,260,100,1800,0.00008,20
3054,Run_3054,260,100,1800,0.0001,18
3055,Run_3055,260,100,2000,0.00001,30
3056,Run_3056,260,100,2000,0.00002,32
3057,Run_3057,260,100,2000,0.00004,30
3058,Run_3058,260,100,2000,0.00006,24
3059,Run_3059,260,100,2000,0.00008,22
3060,Run_3060,260,100,2000,0.0001,20
3061,Run_3061,260,120,1000,0.00001,12
3062,Run_3062,260,120,1000,0.00002,12
3063,Run_3063,260,120,1000,0.00004,12
3064,Run_3064,260,120,1000,0.00006,10
3065,Run_3065,260,120,1000,0.00008,10
3066,Run_3066,260,120,1000,0.0001,9
3067,Run_3067,260,120,1200,0.00001,16
3068,Run_3068,260,120,1200,0.00002,16
3069,Run_3069,260,120,1200,0.00004,16
3070,Run_3070,260,120,1200,0.00006,15
3071,Run_3071,260,120,1200,0.00008,14
3072,Run_3072,260,120,1200,0.0001,12
3073,Run_3073,260,120,1400,0.00001,18
3074,Run_3074,260,120,1400,0.00002,19
3075,Run_3075,260,120,1400,0.00004,18
3076,Run_3076,260,120,1400,0.00006,18
3077,Run_3077,260,120,1400,0.00008,16
3078,Run_3078,260,120,1400,0.0001,16
3079,Run_3079,260,120,1600,0.00001,22
3080,Run_3080,260,120,1600,0.00002,22
3081,Run_3081,260,120,1600,0.00004,22
3082,Run_3082,260,120,1600,0.00006,21
3083,Run_3083,260,120,1600,0.00008,19
3084,Run_3084,260,120,1600,0.0001,18
3085,Run_3085,260,120,1800,0.00001,28
3086,Run_3086,260,120,1800,0.00002,30
3087,Run_3087,260,120,1800,0.00004,30
3088,Run_3088,260,120,1800,0.00006,28
3089,Run_3089,260,120,1800,0.00008,26
3090,Run_3090,260,120,1800,0.0001,22
3091,Run_3091,260,120,2000,0.00001,46
3092,Run_3092,260,120,2000,0.00002,48
3093,Run_3093,260,120,2000,0.00004,49
3094,Run_3094,260,120,2000,0.00006,47
3095,Run_3095,260,120,2000,0.00008,43
3096,Run_3096,260,120,2000,0.0001,38
3097,Run_3097,260,140,1000,0.00001,10
3098,Run_3098,260,140,1000,0.00002,10
3099,Run_3099,260,140,1000,0.00004,10
3100,Run_3100,260,140,1000,0.00006,10
3101,Run_3101,260,140,1000,0.00008,10
3102,Run_3102,260,140,1000,0.0001,8
3103,Run_3103,260,140,1200,0.00001,15
